vehicle_count,avg_count,hour,congestion
9,8,8,LOW
9,8,8,LOW
9,8,8,LOW
9,8,8,LOW
10,9,8,LOW
10,9,8,LOW
10,9,8,LOW
10,9,8,LOW
10,9,8,LOW
10,9,8,LOW
10,9,8,LOW
10,9,8,LOW
10,9,8,LOW
11,9,8,LOW
10,9,8,LOW
11,9,8,LOW
11,9,8,LOW
10,9,8,LOW
10,9,8,LOW
11,10,8,LOW
12,10,8,LOW
10,10,8,LOW
12,10,8,LOW
12,10,8,LOW
12,10,8,LOW
11,10,8,LOW
11,10,8,LOW
11,10,8,LOW
11,10,8,LOW
10,10,8,LOW
9,10,8,LOW
11,10,8,LOW
10,10,8,LOW
10,10,8,LOW
10,10,8,LOW
10,10,8,LOW
11,10,8,LOW
10,10,8,LOW
9,10,8,LOW
10,10,8,LOW
11,10,8,LOW
12,10,8,LOW
11,10,8,LOW
15,10,8,LOW
12,10,8,LOW
14,10,8,LOW
13,11,8,MEDIUM
13,11,8,MEDIUM
12,11,8,MEDIUM
13,11,8,MEDIUM
13,11,8,MEDIUM
14,11,8,MEDIUM
12,11,8,MEDIUM
13,11,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
13,12,8,MEDIUM
13,12,8,MEDIUM
14,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
11,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
13,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
14,12,8,MEDIUM
15,12,8,MEDIUM
13,12,8,MEDIUM
15,12,8,MEDIUM
11,12,8,MEDIUM
8,12,8,MEDIUM
8,12,8,MEDIUM
9,12,8,MEDIUM
9,11,8,MEDIUM
11,11,8,MEDIUM
11,11,8,MEDIUM
11,11,8,MEDIUM
12,11,8,MEDIUM
11,11,8,MEDIUM
12,11,8,MEDIUM
12,11,8,MEDIUM
10,11,8,MEDIUM
11,11,8,MEDIUM
11,11,8,MEDIUM
11,11,8,MEDIUM
11,11,8,MEDIUM
11,10,8,LOW
11,10,8,LOW
13,10,8,LOW
11,10,8,LOW
12,10,8,LOW
16,11,8,MEDIUM
13,11,8,MEDIUM
13,11,8,MEDIUM
14,11,8,MEDIUM
14,12,8,MEDIUM
14,12,8,MEDIUM
13,12,8,MEDIUM
13,12,8,MEDIUM
12,12,8,MEDIUM
11,12,8,MEDIUM
12,12,8,MEDIUM
11,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
13,12,8,MEDIUM
11,12,8,MEDIUM
11,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
13,12,8,MEDIUM
12,12,8,MEDIUM
14,12,8,MEDIUM
14,12,8,MEDIUM
14,12,8,MEDIUM
13,12,8,MEDIUM
14,12,8,MEDIUM
13,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
14,12,8,MEDIUM
15,12,8,MEDIUM
14,12,8,MEDIUM
13,12,8,MEDIUM
13,13,8,MEDIUM
13,13,8,MEDIUM
12,13,8,MEDIUM
13,13,8,MEDIUM
14,13,8,MEDIUM
14,13,8,MEDIUM
12,13,8,MEDIUM
13,13,8,MEDIUM
11,13,8,MEDIUM
11,13,8,MEDIUM
12,12,8,MEDIUM
11,12,8,MEDIUM
13,12,8,MEDIUM
12,12,8,MEDIUM
13,12,8,MEDIUM
13,12,8,MEDIUM
11,12,8,MEDIUM
11,12,8,MEDIUM
12,12,8,MEDIUM
11,12,8,MEDIUM
12,12,8,MEDIUM
13,12,8,MEDIUM
14,12,8,MEDIUM
14,12,8,MEDIUM
13,12,8,MEDIUM
14,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
13,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
14,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
13,12,8,MEDIUM
13,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
11,12,8,MEDIUM
11,12,8,MEDIUM
11,12,8,MEDIUM
11,12,8,MEDIUM
11,12,8,MEDIUM
9,11,8,MEDIUM
11,11,8,MEDIUM
9,11,8,MEDIUM
12,11,8,MEDIUM
12,11,8,MEDIUM
12,11,8,MEDIUM
10,11,8,MEDIUM
11,11,8,MEDIUM
10,11,8,MEDIUM
11,11,8,MEDIUM
11,11,8,MEDIUM
12,11,8,MEDIUM
13,11,8,MEDIUM
11,11,8,MEDIUM
11,11,8,MEDIUM
9,10,8,LOW
9,10,8,LOW
9,10,8,LOW
10,10,8,LOW
10,10,8,LOW
7,10,8,LOW
6,10,8,LOW
6,10,8,LOW
8,9,8,LOW
10,9,8,LOW
10,9,8,LOW
9,9,8,LOW
8,9,8,LOW
6,9,8,LOW
5,9,8,LOW
5,8,8,LOW
5,8,8,LOW
5,7,8,LOW
5,7,8,LOW
5,7,8,LOW
5,7,8,LOW
6,7,8,LOW
4,6,8,LOW
5,6,8,LOW
5,6,8,LOW
4,6,8,LOW
5,6,8,LOW
5,6,8,LOW
7,5,8,LOW
6,5,8,LOW
7,5,8,LOW
6,5,8,LOW
7,5,8,LOW
7,5,8,LOW
5,5,8,LOW
6,5,8,LOW
7,5,8,LOW
5,5,8,LOW
5,5,8,LOW
5,5,8,LOW
4,5,8,LOW
4,5,8,LOW
4,5,8,LOW
4,5,8,LOW
5,5,8,LOW
4,5,8,LOW
6,5,8,LOW
4,5,8,LOW
6,5,8,LOW
3,5,8,LOW
4,5,8,LOW
3,4,8,LOW
5,4,8,LOW
5,4,8,LOW
5,4,8,LOW
5,4,8,LOW
4,4,8,LOW
5,4,8,LOW
5,4,8,LOW
6,4,8,LOW
5,4,8,LOW
3,4,8,LOW
3,4,8,LOW
5,4,8,LOW
5,4,8,LOW
3,4,8,LOW
4,4,8,LOW
4,4,8,LOW
3,4,8,LOW
5,4,8,LOW
6,4,8,LOW
6,4,8,LOW
6,4,8,LOW
6,4,8,LOW
6,4,8,LOW
6,4,8,LOW
6,4,8,LOW
6,4,8,LOW
7,5,8,LOW
8,5,8,LOW
7,5,8,LOW
7,5,8,LOW
7,5,8,LOW
8,5,8,LOW
7,5,8,LOW
7,6,8,LOW
8,6,8,LOW
8,6,8,LOW
8,6,8,LOW
7,6,8,LOW
7,6,8,LOW
7,6,8,LOW
7,7,8,LOW
7,7,8,LOW
8,7,8,LOW
8,7,8,LOW
7,7,8,LOW
7,7,8,LOW
7,7,8,LOW
7,7,8,LOW
8,7,8,LOW
7,7,8,LOW
8,7,8,LOW
8,7,8,LOW
8,7,8,LOW
8,7,8,LOW
8,7,8,LOW
8,7,8,LOW
9,7,8,LOW
8,7,8,LOW
8,7,8,LOW
8,7,8,LOW
9,7,8,LOW
9,7,8,LOW
9,7,8,LOW
10,8,8,LOW
9,8,8,LOW
9,8,8,LOW
10,8,8,LOW
9,8,8,LOW
9,8,8,LOW
9,8,8,LOW
10,8,8,LOW
9,8,8,LOW
10,8,8,LOW
9,8,8,LOW
8,8,8,LOW
8,8,8,LOW
9,8,8,LOW
9,9,8,LOW
9,9,8,LOW
9,9,8,LOW
10,9,8,LOW
10,9,8,LOW
10,9,8,LOW
10,9,8,LOW
10,9,8,LOW
10,9,8,LOW
9,9,8,LOW
9,9,8,LOW
9,9,8,LOW
10,9,8,LOW
11,9,8,LOW
11,9,8,LOW
10,9,8,LOW
11,9,8,LOW
11,9,8,LOW
11,9,8,LOW
11,10,8,LOW
11,10,8,LOW
11,10,8,LOW
10,10,8,LOW
9,10,8,LOW
11,10,8,LOW
11,10,8,LOW
11,10,8,LOW
12,10,8,LOW
11,10,8,LOW
11,10,8,LOW
12,10,8,LOW
10,10,8,LOW
11,10,8,LOW
11,10,8,LOW
10,10,8,LOW
12,10,8,LOW
11,10,8,LOW
10,10,8,LOW
11,10,8,LOW
10,10,8,LOW
10,10,8,LOW
11,10,8,LOW
11,10,8,LOW
11,10,8,LOW
11,10,8,LOW
11,10,8,LOW
12,10,8,LOW
10,10,8,LOW
10,10,8,LOW
9,10,8,LOW
10,10,8,LOW
10,10,8,LOW
11,10,8,LOW
10,10,8,LOW
9,10,8,LOW
10,10,8,LOW
10,10,8,LOW
9,10,8,LOW
10,10,8,LOW
10,10,8,LOW
10,10,8,LOW
10,10,8,LOW
9,10,8,LOW
9,10,8,LOW
8,9,8,LOW
9,9,8,LOW
10,9,8,LOW
10,9,8,LOW
10,9,8,LOW
11,9,8,LOW
9,9,8,LOW
9,9,8,LOW
10,9,8,LOW
11,9,8,LOW
11,9,8,LOW
10,9,8,LOW
9,9,8,LOW
11,9,8,LOW
10,9,8,LOW
10,9,8,LOW
13,9,8,LOW
11,10,8,LOW
12,10,8,LOW
12,10,8,LOW
11,10,8,LOW
13,10,8,LOW
10,10,8,LOW
10,10,8,LOW
10,10,8,LOW
10,10,8,LOW
12,10,8,LOW
13,10,8,LOW
12,11,8,MEDIUM
13,11,8,MEDIUM
11,11,8,MEDIUM
11,11,8,MEDIUM
13,11,8,MEDIUM
12,11,8,MEDIUM
11,11,8,MEDIUM
12,11,8,MEDIUM
12,11,8,MEDIUM
12,11,8,MEDIUM
13,11,8,MEDIUM
12,11,8,MEDIUM
11,11,8,MEDIUM
11,11,8,MEDIUM
12,11,8,MEDIUM
12,11,8,MEDIUM
13,11,8,MEDIUM
13,12,8,MEDIUM
13,12,8,MEDIUM
13,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
11,12,8,MEDIUM
12,12,8,MEDIUM
13,12,8,MEDIUM
13,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
13,12,8,MEDIUM
14,12,8,MEDIUM
13,12,8,MEDIUM
13,12,8,MEDIUM
12,12,8,MEDIUM
13,12,8,MEDIUM
11,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
11,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
11,12,8,MEDIUM
11,12,8,MEDIUM
11,12,8,MEDIUM
11,11,8,MEDIUM
10,11,8,MEDIUM
11,11,8,MEDIUM
11,11,8,MEDIUM
9,11,8,MEDIUM
9,11,8,MEDIUM
10,11,8,MEDIUM
10,11,8,MEDIUM
10,10,8,LOW
9,10,8,LOW
9,10,8,LOW
10,10,8,LOW
12,10,8,LOW
11,10,8,LOW
11,10,8,LOW
12,10,8,LOW
12,10,8,LOW
12,10,8,LOW
11,10,8,LOW
10,10,8,LOW
11,10,8,LOW
10,10,8,LOW
9,10,8,LOW
11,10,8,LOW
11,10,8,LOW
10,10,8,LOW
10,10,8,LOW
9,10,8,LOW
9,10,8,LOW
10,10,8,LOW
10,10,8,LOW
9,10,8,LOW
11,10,8,LOW
11,10,8,LOW
12,10,8,LOW
11,10,8,LOW
11,10,8,LOW
11,10,8,LOW
11,10,8,LOW
11,10,8,LOW
12,10,8,LOW
11,10,8,LOW
12,10,8,LOW
12,10,8,LOW
12,10,8,LOW
13,10,8,LOW
12,11,8,MEDIUM
13,11,8,MEDIUM
12,11,8,MEDIUM
11,11,8,MEDIUM
11,11,8,MEDIUM
11,11,8,MEDIUM
11,11,8,MEDIUM
11,11,8,MEDIUM
10,11,8,MEDIUM
11,11,8,MEDIUM
11,11,8,MEDIUM
12,11,8,MEDIUM
11,11,8,MEDIUM
13,11,8,MEDIUM
12,11,8,MEDIUM
12,11,8,MEDIUM
13,11,8,MEDIUM
11,11,8,MEDIUM
10,11,8,MEDIUM
10,11,8,MEDIUM
11,11,8,MEDIUM
10,11,8,MEDIUM
10,11,8,MEDIUM
10,11,8,MEDIUM
12,11,8,MEDIUM
12,11,8,MEDIUM
12,11,8,MEDIUM
13,11,8,MEDIUM
12,11,8,MEDIUM
11,11,8,MEDIUM
11,11,8,MEDIUM
11,11,8,MEDIUM
11,11,8,MEDIUM
11,11,8,MEDIUM
13,11,8,MEDIUM
12,11,8,MEDIUM
12,11,8,MEDIUM
12,11,8,MEDIUM
12,11,8,MEDIUM
10,11,8,MEDIUM
11,11,8,MEDIUM
10,11,8,MEDIUM
10,11,8,MEDIUM
11,11,8,MEDIUM
13,11,8,MEDIUM
13,11,8,MEDIUM
13,11,8,MEDIUM
11,11,8,MEDIUM
11,11,8,MEDIUM
11,11,8,MEDIUM
12,11,8,MEDIUM
13,11,8,MEDIUM
11,11,8,MEDIUM
14,11,8,MEDIUM
12,11,8,MEDIUM
12,11,8,MEDIUM
13,11,8,MEDIUM
13,11,8,MEDIUM
12,11,8,MEDIUM
12,11,8,MEDIUM
10,11,8,MEDIUM
12,11,8,MEDIUM
13,12,8,MEDIUM
12,12,8,MEDIUM
11,12,8,MEDIUM
12,12,8,MEDIUM
11,11,8,MEDIUM
14,12,8,MEDIUM
13,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
13,12,8,MEDIUM
13,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
13,12,8,MEDIUM
13,12,8,MEDIUM
13,12,8,MEDIUM
13,12,8,MEDIUM
12,12,8,MEDIUM
11,12,8,MEDIUM
13,12,8,MEDIUM
13,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
13,12,8,MEDIUM
13,12,8,MEDIUM
13,12,8,MEDIUM
14,12,8,MEDIUM
14,12,8,MEDIUM
15,12,8,MEDIUM
14,12,8,MEDIUM
14,12,8,MEDIUM
14,13,8,MEDIUM
14,13,8,MEDIUM
14,13,8,MEDIUM
14,13,8,MEDIUM
14,13,8,MEDIUM
14,13,8,MEDIUM
15,13,8,MEDIUM
16,13,8,MEDIUM
15,13,8,MEDIUM
16,14,8,MEDIUM
16,14,8,MEDIUM
17,14,8,MEDIUM
16,14,8,MEDIUM
17,14,8,MEDIUM
16,14,8,MEDIUM
16,15,8,MEDIUM
16,15,8,MEDIUM
16,15,8,MEDIUM
16,15,8,MEDIUM
17,15,8,MEDIUM
16,15,8,MEDIUM
17,15,8,MEDIUM
16,15,8,MEDIUM
16,15,8,MEDIUM
17,16,8,HIGH
18,16,8,HIGH
19,16,8,HIGH
17,16,8,HIGH
17,16,8,HIGH
17,16,8,HIGH
16,16,8,HIGH
14,16,8,HIGH
16,16,8,HIGH
16,16,8,HIGH
16,16,8,HIGH
15,16,8,HIGH
16,16,8,HIGH
16,16,8,HIGH
15,16,8,HIGH
16,16,8,HIGH
15,16,8,HIGH
16,16,8,HIGH
15,16,8,HIGH
15,16,8,HIGH
15,16,8,HIGH
15,15,8,MEDIUM
15,15,8,MEDIUM
15,15,8,MEDIUM
15,15,8,MEDIUM
13,15,8,MEDIUM
12,15,8,MEDIUM
13,15,8,MEDIUM
12,14,8,MEDIUM
13,14,8,MEDIUM
12,14,8,MEDIUM
13,14,8,MEDIUM
13,14,8,MEDIUM
13,14,8,MEDIUM
12,13,8,MEDIUM
12,13,8,MEDIUM
12,13,8,MEDIUM
13,13,8,MEDIUM
11,13,8,MEDIUM
12,13,8,MEDIUM
13,12,8,MEDIUM
12,12,8,MEDIUM
13,12,8,MEDIUM
14,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
11,12,8,MEDIUM
13,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
11,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
10,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
12,11,8,MEDIUM
10,11,8,MEDIUM
10,11,8,MEDIUM
11,11,8,MEDIUM
11,11,8,MEDIUM
11,11,8,MEDIUM
13,11,8,MEDIUM
13,11,8,MEDIUM
12,11,8,MEDIUM
11,11,8,MEDIUM
13,11,8,MEDIUM
11,11,8,MEDIUM
11,11,8,MEDIUM
12,11,8,MEDIUM
15,11,8,MEDIUM
13,11,8,MEDIUM
12,11,8,MEDIUM
13,11,8,MEDIUM
14,12,8,MEDIUM
16,12,8,MEDIUM
13,12,8,MEDIUM
13,12,8,MEDIUM
14,12,8,MEDIUM
13,12,8,MEDIUM
15,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
13,12,8,MEDIUM
13,12,8,MEDIUM
12,13,8,MEDIUM
12,12,8,MEDIUM
15,13,8,MEDIUM
17,13,8,MEDIUM
17,13,8,MEDIUM
14,13,8,MEDIUM
16,13,8,MEDIUM
16,14,8,MEDIUM
16,14,8,MEDIUM
15,14,8,MEDIUM
14,14,8,MEDIUM
13,14,8,MEDIUM
14,14,8,MEDIUM
14,14,8,MEDIUM
14,14,8,MEDIUM
15,14,8,MEDIUM
13,14,8,MEDIUM
14,14,8,MEDIUM
14,14,8,MEDIUM
14,14,8,MEDIUM
15,14,8,MEDIUM
17,14,8,MEDIUM
14,14,8,MEDIUM
14,14,8,MEDIUM
14,14,8,MEDIUM
18,14,8,MEDIUM
15,14,8,MEDIUM
15,14,8,MEDIUM
14,14,8,MEDIUM
17,14,8,MEDIUM
18,14,8,MEDIUM
16,14,8,MEDIUM
17,15,8,MEDIUM
17,15,8,MEDIUM
17,15,8,MEDIUM
17,15,8,MEDIUM
17,15,8,MEDIUM
16,15,8,MEDIUM
16,15,8,MEDIUM
14,15,8,MEDIUM
17,16,8,HIGH
15,15,8,MEDIUM
14,15,8,MEDIUM
14,15,8,MEDIUM
12,15,8,MEDIUM
12,15,8,MEDIUM
16,15,8,MEDIUM
16,15,8,MEDIUM
15,15,8,MEDIUM
14,15,8,MEDIUM
14,15,8,MEDIUM
16,15,8,MEDIUM
15,15,8,MEDIUM
18,15,8,MEDIUM
16,15,8,MEDIUM
15,15,8,MEDIUM
17,15,8,MEDIUM
17,15,8,MEDIUM
15,15,8,MEDIUM
16,15,8,MEDIUM
16,15,8,MEDIUM
16,15,8,MEDIUM
19,15,8,MEDIUM
18,15,8,MEDIUM
20,16,8,HIGH
19,16,8,HIGH
18,16,8,HIGH
17,16,8,HIGH
16,16,8,HIGH
15,16,8,HIGH
17,16,8,HIGH
15,16,8,HIGH
15,16,8,HIGH
14,16,8,HIGH
15,16,8,HIGH
16,16,8,HIGH
15,16,8,HIGH
17,16,8,HIGH
15,16,8,HIGH
13,16,8,HIGH
14,16,8,HIGH
14,16,8,HIGH
16,15,8,MEDIUM
17,15,8,MEDIUM
16,15,8,MEDIUM
16,15,8,MEDIUM
16,15,8,MEDIUM
16,15,8,MEDIUM
16,15,8,MEDIUM
15,15,8,MEDIUM
15,15,8,MEDIUM
15,15,8,MEDIUM
13,15,8,MEDIUM
16,15,8,MEDIUM
17,15,8,MEDIUM
14,15,8,MEDIUM
16,15,8,MEDIUM
18,15,8,MEDIUM
16,15,8,MEDIUM
16,15,8,MEDIUM
15,15,8,MEDIUM
16,15,8,MEDIUM
13,15,8,MEDIUM
13,15,8,MEDIUM
13,15,8,MEDIUM
13,15,8,MEDIUM
13,14,8,MEDIUM
12,14,8,MEDIUM
12,14,8,MEDIUM
14,14,8,MEDIUM
14,14,8,MEDIUM
14,14,8,MEDIUM
13,14,8,MEDIUM
15,14,8,MEDIUM
13,14,8,MEDIUM
13,14,8,MEDIUM
14,14,8,MEDIUM
13,13,8,MEDIUM
12,13,8,MEDIUM
13,13,8,MEDIUM
13,13,8,MEDIUM
13,13,8,MEDIUM
15,13,8,MEDIUM
14,13,8,MEDIUM
14,13,8,MEDIUM
17,13,8,MEDIUM
16,13,8,MEDIUM
13,13,8,MEDIUM
15,13,8,MEDIUM
15,13,8,MEDIUM
15,14,8,MEDIUM
14,14,8,MEDIUM
14,14,8,MEDIUM
14,14,8,MEDIUM
16,14,8,MEDIUM
14,14,8,MEDIUM
14,14,8,MEDIUM
13,14,8,MEDIUM
16,14,8,MEDIUM
13,14,8,MEDIUM
14,14,8,MEDIUM
15,14,8,MEDIUM
14,14,8,MEDIUM
14,14,8,MEDIUM
14,14,8,MEDIUM
16,14,8,MEDIUM
14,14,8,MEDIUM
19,14,8,MEDIUM
18,14,8,MEDIUM
17,14,8,MEDIUM
17,15,8,MEDIUM
19,15,8,MEDIUM
19,15,8,MEDIUM
19,15,8,MEDIUM
19,15,8,MEDIUM
19,16,8,HIGH
19,16,8,HIGH
19,16,8,HIGH
18,16,8,HIGH
17,17,8,HIGH
16,17,8,HIGH
16,17,8,HIGH
19,17,8,HIGH
20,17,8,HIGH
20,18,8,HIGH
20,18,8,HIGH
18,18,8,HIGH
16,18,8,HIGH
16,18,8,HIGH
18,18,8,HIGH
17,18,8,HIGH
16,18,8,HIGH
18,18,8,HIGH
18,17,8,HIGH
17,17,8,HIGH
17,17,8,HIGH
16,17,8,HIGH
14,17,8,HIGH
16,17,8,HIGH
15,17,8,HIGH
15,17,8,HIGH
14,17,8,HIGH
16,16,8,HIGH
14,16,8,HIGH
15,16,8,HIGH
16,16,8,HIGH
16,16,8,HIGH
16,16,8,HIGH
17,16,8,HIGH
14,15,8,MEDIUM
15,15,8,MEDIUM
15,15,8,MEDIUM
14,15,8,MEDIUM
15,15,8,MEDIUM
15,15,8,MEDIUM
16,15,8,MEDIUM
15,15,8,MEDIUM
16,15,8,MEDIUM
15,15,8,MEDIUM
13,15,8,MEDIUM
13,15,8,MEDIUM
14,15,8,MEDIUM
14,14,8,MEDIUM
15,14,8,MEDIUM
15,14,8,MEDIUM
17,15,8,MEDIUM
14,14,8,MEDIUM
16,14,8,MEDIUM
14,14,8,MEDIUM
15,14,8,MEDIUM
17,14,8,MEDIUM
14,14,8,MEDIUM
14,14,8,MEDIUM
13,14,8,MEDIUM
14,14,8,MEDIUM
14,14,8,MEDIUM
14,14,8,MEDIUM
14,14,8,MEDIUM
15,14,8,MEDIUM
15,14,8,MEDIUM
14,14,8,MEDIUM
14,14,8,MEDIUM
15,14,8,MEDIUM
15,14,8,MEDIUM
15,14,8,MEDIUM
15,14,8,MEDIUM
15,14,8,MEDIUM
15,14,8,MEDIUM
15,14,8,MEDIUM
16,14,8,MEDIUM
18,14,8,MEDIUM
16,14,8,MEDIUM
16,14,8,MEDIUM
16,15,8,MEDIUM
16,15,8,MEDIUM
18,15,8,MEDIUM
17,15,8,MEDIUM
15,15,8,MEDIUM
16,15,8,MEDIUM
17,15,8,MEDIUM
15,15,8,MEDIUM
17,15,8,MEDIUM
18,16,8,HIGH
16,16,8,HIGH
17,16,8,HIGH
18,16,8,HIGH
18,16,8,HIGH
18,16,8,HIGH
16,16,8,HIGH
15,16,8,HIGH
15,16,8,HIGH
16,16,8,HIGH
15,16,8,HIGH
17,16,8,HIGH
16,16,8,HIGH
18,16,8,HIGH
17,16,8,HIGH
15,16,8,HIGH
14,16,8,HIGH
15,16,8,HIGH
14,16,8,HIGH
15,16,8,HIGH
16,16,8,HIGH
16,16,8,HIGH
16,16,8,HIGH
15,15,8,MEDIUM
17,15,8,MEDIUM
16,15,8,MEDIUM
15,15,8,MEDIUM
16,15,8,MEDIUM
18,15,8,MEDIUM
17,15,8,MEDIUM
17,16,8,HIGH
17,16,8,HIGH
17,16,8,HIGH
17,16,8,HIGH
16,15,8,MEDIUM
17,16,8,HIGH
18,16,8,HIGH
18,16,8,HIGH
18,16,8,HIGH
18,16,8,HIGH
18,16,8,HIGH
16,16,8,HIGH
19,17,8,HIGH
18,17,8,HIGH
18,17,8,HIGH
16,17,8,HIGH
16,17,8,HIGH
16,17,8,HIGH
17,17,8,HIGH
16,17,8,HIGH
16,17,8,HIGH
16,17,8,HIGH
14,16,8,HIGH
15,16,8,HIGH
17,16,8,HIGH
17,16,8,HIGH
15,16,8,HIGH
13,16,8,HIGH
14,16,8,HIGH
13,16,8,HIGH
13,15,8,MEDIUM
14,15,8,MEDIUM
14,15,8,MEDIUM
15,15,8,MEDIUM
13,15,8,MEDIUM
14,14,8,MEDIUM
15,14,8,MEDIUM
13,14,8,MEDIUM
13,14,8,MEDIUM
15,14,8,MEDIUM
15,14,8,MEDIUM
15,14,8,MEDIUM
15,14,8,MEDIUM
13,14,8,MEDIUM
12,14,8,MEDIUM
11,13,8,MEDIUM
11,13,8,MEDIUM
12,13,8,MEDIUM
12,13,8,MEDIUM
12,13,8,MEDIUM
13,13,8,MEDIUM
13,13,8,MEDIUM
11,13,8,MEDIUM
12,13,8,MEDIUM
11,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
13,12,8,MEDIUM
15,12,8,MEDIUM
14,12,8,MEDIUM
13,12,8,MEDIUM
13,12,8,MEDIUM
12,12,8,MEDIUM
11,12,8,MEDIUM
11,12,8,MEDIUM
11,12,8,MEDIUM
13,12,8,MEDIUM
14,12,8,MEDIUM
13,12,8,MEDIUM
11,12,8,MEDIUM
12,12,8,MEDIUM
13,12,8,MEDIUM
13,12,8,MEDIUM
13,12,8,MEDIUM
13,12,8,MEDIUM
12,12,8,MEDIUM
13,12,8,MEDIUM
13,12,8,MEDIUM
13,12,8,MEDIUM
13,12,8,MEDIUM
12,12,8,MEDIUM
13,12,8,MEDIUM
12,12,8,MEDIUM
14,12,8,MEDIUM
14,12,8,MEDIUM
13,12,8,MEDIUM
13,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
14,12,8,MEDIUM
13,12,8,MEDIUM
12,12,8,MEDIUM
11,12,8,MEDIUM
14,12,8,MEDIUM
15,12,8,MEDIUM
15,13,8,MEDIUM
13,13,8,MEDIUM
13,13,8,MEDIUM
11,12,8,MEDIUM
12,12,8,MEDIUM
12,12,8,MEDIUM
16,13,8,MEDIUM
14,13,8,MEDIUM
16,13,8,MEDIUM
15,13,8,MEDIUM
14,13,8,MEDIUM
15,13,8,MEDIUM
16,13,8,MEDIUM
17,13,8,MEDIUM
13,13,8,MEDIUM
15,13,8,MEDIUM
16,14,8,MEDIUM
13,14,8,MEDIUM
15,14,8,MEDIUM
16,14,8,MEDIUM
16,14,8,MEDIUM
16,14,8,MEDIUM
16,14,8,MEDIUM
15,14,8,MEDIUM
14,15,8,MEDIUM
17,15,8,MEDIUM
16,15,8,MEDIUM
15,15,8,MEDIUM
13,15,8,MEDIUM
15,15,8,MEDIUM
14,15,8,MEDIUM
14,15,8,MEDIUM
15,15,8,MEDIUM
17,15,8,MEDIUM
16,15,8,MEDIUM
18,15,8,MEDIUM
19,15,8,MEDIUM
21,15,8,MEDIUM
18,16,8,HIGH
19,16,8,HIGH
18,16,8,HIGH
18,16,8,HIGH
17,16,8,HIGH
15,16,8,HIGH
15,16,8,HIGH
16,16,8,HIGH
15,16,8,HIGH
14,16,8,HIGH
15,16,8,HIGH
15,16,8,HIGH
15,16,8,HIGH
15,16,8,HIGH
15,16,8,HIGH
15,16,8,HIGH
15,16,8,HIGH
16,16,8,HIGH
16,16,8,HIGH
17,15,8,MEDIUM
15,15,8,MEDIUM
17,15,8,MEDIUM
18,15,8,MEDIUM
17,15,8,MEDIUM
16,15,8,MEDIUM
14,15,8,MEDIUM
15,15,8,MEDIUM
17,15,8,MEDIUM
17,15,8,MEDIUM
15,15,8,MEDIUM
18,15,8,MEDIUM
14,15,8,MEDIUM
16,15,8,MEDIUM
14,15,8,MEDIUM
16,15,8,MEDIUM
15,15,8,MEDIUM
15,15,8,MEDIUM
15,15,8,MEDIUM
15,15,8,MEDIUM
15,15,8,MEDIUM
15,15,8,MEDIUM
16,15,8,MEDIUM
16,15,8,MEDIUM
14,15,8,MEDIUM
15,15,8,MEDIUM
14,15,8,MEDIUM
16,15,8,MEDIUM
16,15,8,MEDIUM
